,FLIGHT_COUNT,AGE,GENDER,avg_discount,Points_Sum,AVG_INTERVAL
46043,3,31.0,0,0.7458197609999999,3416,56.5
46045,7,25.0,1,0.458464824,2082,38.83333333
46048,5,47.0,0,0.5820000000000001,1732,65.25
46050,5,52.0,0,0.676408589,2349,140.75
46051,4,36.0,1,0.92,3312,26.66666667
46052,5,39.0,0,0.8082999759999999,3463,68.5
46056,2,26.0,1,0.55,2228,33.0
46058,5,42.0,0,0.7937436370000001,4466,106.75
46060,2,55.0,0,0.75,2830,2.0
46061,4,48.0,0,0.582322186,1721,141.66666669999998
46063,4,33.0,0,0.4,3058,4.333333333
46064,4,35.0,1,0.712999376,2971,136.0
46065,4,35.0,1,0.875,3260,39.0
46066,3,34.0,0,0.792238392,3241,114.5
46067,6,38.0,1,0.49564966,1764,71.2
46068,2,40.0,1,0.8601203909999999,2606,8.0
46069,2,47.0,0,1.0,2840,50.0
46070,3,58.0,1,0.5755078060000001,3194,35.0
46072,4,42.0,0,0.72625,3061,126.3333333
46073,5,41.0,1,0.628816731,2821,90.25
46075,6,23.0,0,0.340686879,2526,108.4
46078,3,42.0,1,0.55,2358,72.0
46080,4,34.0,0,0.7661368209999999,3099,101.3333333
46082,5,48.0,0,0.692163636,3257,111.75
46083,2,51.0,0,1.0,3138,37.0
46084,2,31.0,0,1.0,3138,0.0
46085,4,42.0,0,0.6037381039999999,2460,61.33333333
46086,3,34.0,0,0.6733634759999999,3581,106.0
46087,2,40.0,0,0.851653406,4149,191.0
46089,6,39.0,1,0.5551904679999999,2457,73.4
46090,4,44.0,0,0.908689308,3585,98.66666667
46092,2,33.0,1,0.85,3267,183.0
46093,3,38.0,0,0.570828471,2753,185.5
46094,4,40.0,0,0.548329864,3048,177.33333330000002
46096,2,29.0,1,0.49,2518,5.0
46097,2,38.0,0,0.49,2518,7.0
46099,6,32.0,1,0.694338474,2737,36.0
46100,7,33.0,0,0.5303875370000001,2407,56.33333333
46101,3,48.0,0,0.667180187,2779,132.5
46102,6,31.0,1,0.476100751,1476,111.8
46104,4,58.0,0,0.655769599,3016,27.33333333
46108,3,50.0,0,0.699223222,2200,1.5
46109,7,33.0,1,0.346177512,1548,59.33333333
46110,2,33.0,0,0.8451989129999999,2802,150.0
46113,3,34.0,1,0.58039199,2613,127.0
46114,7,40.0,0,0.627205208,2475,37.5
46115,4,29.0,1,0.782898352,2725,131.0
46117,2,32.0,0,1.015320665,3720,44.0
46120,6,41.0,0,0.7504609309999999,3087,72.8
46122,3,59.0,0,0.653536609,1774,49.0
46126,3,46.0,0,0.8381559590000001,2798,80.5
46127,5,41.0,0,0.716647096,2194,155.75
46128,5,43.0,0,0.780785926,3234,81.75
46129,5,37.0,1,0.544626176,2517,129.5
46132,7,46.0,1,0.7792427009999999,2427,69.66666667
46135,3,49.0,0,0.738790828,2894,43.5
46137,2,34.0,0,0.545384861,2181,5.0
46141,2,65.0,1,0.8,3990,11.0
46145,3,54.0,0,0.822056345,3350,115.0
46147,9,50.0,0,0.619573503,3108,60.0
46149,3,52.0,0,0.700778074,2437,57.5
46150,2,39.0,0,0.832353085,3903,166.0
46151,3,33.0,1,0.7,1803,125.5
46153,5,40.0,0,0.693789388,3005,34.75
46154,4,44.0,0,0.63232166,1976,145.66666669999998
46155,5,47.0,0,0.483650794,2152,20.0
46156,5,44.0,0,0.711137974,2143,139.25
46157,4,35.0,1,0.755848471,3656,89.66666667
46159,4,33.0,1,0.774659401,3161,64.33333333
46160,3,28.0,0,0.772021277,3145,187.5
46161,3,42.0,0,0.511403509,3353,17.0
46162,2,47.0,1,0.6,1970,2.0
46163,2,60.0,0,0.6,1970,5.0
46164,2,30.0,0,0.6,1970,39.0
46165,3,52.0,0,0.7276905020000001,3427,42.5
46167,3,31.0,0,0.725496914,3796,39.0
46169,2,50.0,0,0.883844957,3311,53.0
46170,2,40.0,0,0.8429599409999999,3875,4.0
46171,2,31.0,1,0.799636406,3150,7.0
46172,3,48.0,1,0.559153543,2911,88.0
46173,16,52.0,0,0.41963802,2600,46.66666667
46175,4,31.0,1,0.761394102,2754,14.66666667
46177,3,34.0,0,0.7317307279999999,2997,26.5
46180,4,43.0,0,0.6831054529999999,2679,163.0
46181,3,40.0,1,0.636025761,3227,50.5
46182,4,33.0,0,0.844177403,2881,11.33333333
46183,4,57.0,0,0.5257870370000001,2764,12.66666667
46184,3,29.0,1,0.6694635489999999,2577,100.5
46185,7,58.0,0,0.4763534679999999,1498,28.83333333
46186,4,56.0,0,0.85,3606,158.66666669999998
46187,3,38.0,0,0.4464416779999999,1728,82.0
46188,2,50.0,1,0.82,3934,5.0
46189,2,60.0,0,0.82,3934,19.0
46190,5,38.0,1,0.590029447,3369,90.0
46192,4,35.0,0,0.637231057,3354,91.0
46196,4,42.0,0,0.9125,3312,88.0
46200,5,47.0,0,0.639399061,2433,104.5
46201,5,48.0,0,0.731082242,1920,54.5
46202,5,43.0,0,0.633232887,3769,151.0
46203,5,40.0,0,0.648417143,2632,120.75
46204,2,32.0,1,0.756466667,2045,6.0
46206,2,42.0,0,1.0,3072,152.0
46207,4,39.0,0,0.759796875,3200,53.0
46208,5,29.0,1,0.4694373189999999,1020,75.75
46210,3,39.0,1,0.742701287,3159,106.5
46212,5,33.0,0,0.748,2464,112.0
46213,5,52.0,0,0.597660695,2180,138.0
46214,4,27.0,0,0.616564595,2039,8.333333332999999
46215,4,38.0,0,0.8112780159999999,2765,33.33333333
46217,5,31.0,0,0.57746945,2763,81.5
46218,3,35.0,0,0.8507951990000001,3168,71.0
46219,5,45.0,0,0.8768814429999999,3671,71.25
46222,2,44.0,0,0.725,2984,8.0
46224,3,61.0,0,0.74070122,2570,56.0
46228,3,35.0,1,0.8666666670000001,2875,7.5
46229,3,40.0,0,0.8666666670000001,3594,107.5
46232,5,39.0,0,0.832735734,3420,156.25
46233,3,40.0,0,0.579432322,2278,92.5
46235,4,57.0,0,0.876399278,3489,6.0
46236,2,59.0,0,0.8526474279999999,3766,40.0
46237,3,29.0,0,0.8556408959999999,3589,96.0
46238,3,50.0,1,0.615034395,1871,29.0
46239,5,50.0,0,0.548667636,3060,21.25
46240,3,34.0,0,0.6776939959999999,2671,73.0
46243,7,41.0,0,0.6580337079999999,3169,15.83333333
46245,3,45.0,0,0.610097,3160,18.0
46246,3,56.0,0,0.959164078,3336,14.5
46248,3,29.0,1,0.917148258,3600,6.5
46250,4,58.0,0,0.625267906,2406,174.0
46251,3,19.0,1,0.69771728,3499,109.5
46252,4,47.0,0,0.6320923310000001,2586,52.0
46253,5,31.0,0,0.8535595779999999,3896,61.75
46255,4,31.0,1,0.585303448,2883,169.66666669999998
46256,6,43.0,1,0.483098491,1883,78.8
46257,4,34.0,0,0.8313054129999999,3013,83.33333333
46258,5,42.0,0,0.5357774270000001,1912,48.5
46260,5,47.0,0,0.516442483,1577,132.5
46263,4,35.0,0,0.859404913,3290,125.0
46265,2,33.0,1,0.465,1459,8.0
46266,2,39.0,0,0.465,1459,2.0
46267,5,34.0,0,0.6774825309999999,3026,71.5
46268,6,34.0,0,0.642183952,3284,82.0
46270,5,33.0,0,0.77428115,2362,40.5
46276,4,41.0,1,0.8166674690000001,3059,142.33333330000002
46277,3,39.0,0,0.6896299309999999,2201,23.0
46279,5,49.0,0,0.7101591620000001,3445,105.5
46281,3,50.0,1,0.55,2280,196.5
46283,4,34.0,0,0.5,1680,53.0
46284,2,26.0,0,1.0,2804,8.0
46287,2,47.0,1,0.521878368,2297,10.0
46291,5,48.0,0,0.8704187,3581,138.25
46292,3,37.0,0,0.70736952,2482,33.0
46293,3,35.0,0,0.914960843,4006,47.5
46294,3,34.0,0,0.74,2769,95.5
46296,2,33.0,0,0.625,3560,4.0
46297,2,31.0,1,0.625,2034,2.0
46298,2,42.0,0,0.625,2543,32.0
46299,2,30.0,0,0.625,2034,2.0
46300,2,41.0,1,0.625,2543,3.0
46301,5,48.0,0,0.580639356,1795,17.5
46302,4,29.0,0,0.570852713,2029,139.66666669999998
46303,4,52.0,0,0.66210516,2016,106.0
46307,5,51.0,0,0.662339136,3265,86.75
46308,4,36.0,1,0.519777437,3160,5.0
46309,3,47.0,0,0.923649755,2965,78.0
46310,4,48.0,0,0.7110415790000001,2019,190.0
46311,2,34.0,1,0.815,3934,2.0
46318,2,48.0,0,1.0,3143,53.0
46322,6,36.0,0,0.78198244,3106,60.0
46325,4,46.0,0,0.409714217,826,112.6666667
46326,4,38.0,0,0.583945461,3915,1.0
46327,3,35.0,0,0.573333333,1908,60.5
46328,4,34.0,1,0.96,3396,97.0
46332,7,56.0,0,0.593872893,2064,16.83333333
46334,3,58.0,0,0.593004909,2421,7.0
46335,3,34.0,0,0.7577016129999999,2828,139.5
46337,2,52.0,0,0.672573588,1958,88.0
46339,6,34.0,0,0.8330746490000001,3411,17.8
46340,3,38.0,0,0.795678983,3034,146.0
46341,4,37.0,0,0.862669048,3516,61.33333333
46343,3,40.0,1,0.777449402,2318,1.5
46344,4,30.0,0,0.537563613,2422,2.0
46345,6,44.0,1,0.7261925229999999,3193,66.4
46348,3,45.0,0,0.5255521,2064,137.0
46350,3,49.0,0,0.91825,3198,183.5
46351,3,34.0,1,0.7735805859999999,2996,69.0
46353,5,30.0,1,0.726826592,2125,136.75
46354,5,28.0,1,0.458289242,2126,54.0
46356,3,47.0,1,0.7426978890000001,2986,148.0
46357,4,46.0,0,0.5375,2373,81.0
46358,5,62.0,0,0.8280485409999999,3378,146.5
46359,5,39.0,0,0.79602404,3989,115.75
46363,5,44.0,0,0.408813559,1173,108.25
46364,2,44.0,0,0.817506053,3824,63.0
46365,4,30.0,0,0.7140757190000001,3407,122.0
46366,2,31.0,1,0.55,2260,31.0
46369,3,47.0,1,0.670274027,1791,55.0
46370,5,47.0,1,0.458044511,1747,93.75
46371,2,34.0,0,0.575,2138,4.0
46372,6,42.0,0,0.573102394,2547,45.2
46373,4,54.0,0,0.81063656,3726,112.6666667
46378,2,41.0,0,0.799668168,2720,9.0
46380,4,43.0,0,0.835,3515,6.0
46381,4,47.0,0,0.5605350610000001,2153,86.33333333
46382,5,46.0,0,0.722781826,2972,19.0
46383,5,60.0,0,0.884,3040,123.75
46385,8,35.0,0,0.785,3200,80.85714286
46387,5,32.0,0,0.49986807,1582,43.5
46388,6,29.0,0,0.7105077959999999,2641,102.2
46391,3,40.0,0,0.5428095310000001,2657,183.5
46393,2,44.0,1,0.85,3356,7.0
46394,4,41.0,0,0.619628676,2037,142.33333330000002
46395,3,28.0,0,0.5160333739999999,2421,72.5
46396,5,52.0,0,0.585235284,2783,16.25
46397,4,49.0,0,0.6751201920000001,2784,54.0
46399,5,65.0,1,0.558948416,2517,153.5
46402,5,39.0,0,0.614207073,2480,162.75
46405,2,36.0,1,0.821956575,4149,9.0
46407,5,47.0,0,0.681168621,2369,20.0
46411,3,37.0,0,0.816666667,3098,9.5
46413,4,41.0,1,0.944824684,3554,15.66666667
46415,4,32.0,0,0.9025,3312,50.66666667
46416,3,33.0,1,0.91150203,2798,75.0
46417,4,31.0,1,0.6639787070000001,3688,2.0
46420,4,47.0,0,0.893259947,3290,73.66666667
46421,5,41.0,1,0.574378305,2484,25.0
46422,3,48.0,0,0.8629420809999999,2942,16.0
46426,4,45.0,0,0.7420828740000001,2968,121.6666667
46429,2,45.0,0,0.832011864,2655,47.0
46432,6,29.0,1,0.755,3623,67.6
46433,4,41.0,0,0.728958198,2962,7.666666667
46434,2,32.0,0,0.476643535,1224,14.0
46436,4,52.0,0,0.805378171,2974,82.33333333
46438,2,40.0,0,0.81,2753,114.0
46439,2,57.0,0,0.81,2753,71.0
46440,2,42.0,0,0.825,2497,13.0
46441,4,35.0,0,0.797357194,3072,19.33333333
46443,5,29.0,1,0.7683074459999999,2918,64.5
46444,4,53.0,0,0.794613749,3376,144.66666669999998
46445,5,48.0,1,0.342,1526,75.75
46446,4,27.0,0,0.591537109,2143,107.0
46447,5,33.0,0,0.924,2530,62.5
46448,4,60.0,0,0.619392265,1931,79.33333333
46450,5,48.0,0,0.547590361,2684,42.25
46451,5,34.0,0,0.49649343,1924,63.0
46452,6,47.0,0,0.485857535,2253,33.8
46453,3,58.0,1,0.653029715,3391,116.5
46456,5,45.0,0,0.631094425,2453,69.75
46457,5,36.0,0,0.645135291,2421,7.75
46459,3,27.0,0,0.856666667,3594,120.0
46462,4,37.0,0,0.7913801220000001,2937,26.33333333
46463,5,34.0,0,0.473994922,2498,103.75
46465,3,27.0,0,0.8144436359999999,3477,137.0
46466,4,45.0,0,0.5578728000000001,2235,34.33333333
46467,7,47.0,0,0.410290705,1287,73.66666667
46468,6,45.0,0,0.63942509,2235,79.0
46469,6,59.0,1,0.6414801379999999,3042,70.0
46470,3,39.0,0,0.722581756,2879,48.0
46471,2,37.0,0,0.887068146,3504,188.0
46472,5,40.0,0,0.8151432040000001,3051,30.75
46473,4,65.0,1,0.8856012659999999,2908,30.66666667
46474,4,33.0,1,0.986392479,2996,100.6666667
46476,3,31.0,1,0.476875,3126,48.0
46477,4,46.0,1,0.613262696,3299,1.333333333
46478,3,27.0,0,0.533333333,2403,46.5
46480,7,35.0,0,0.520463638,1921,18.33333333
46481,4,42.0,0,0.7923394709999999,2474,195.0
46482,6,32.0,0,0.556885681,2194,15.8
46483,4,44.0,1,0.723968939,2115,196.0
46485,3,42.0,1,0.663332674,2396,22.0
46487,3,47.0,0,0.8346417909999999,2678,85.5
46489,3,41.0,0,0.966637857,3226,68.5
46490,5,32.0,0,0.864921371,2566,91.75
46492,3,49.0,0,0.773333333,3271,136.5
46498,4,32.0,0,0.532869178,1874,167.33333330000002
46499,4,36.0,1,0.467849267,763,27.66666667
46500,5,44.0,0,0.896243316,3051,7.5
46501,3,44.0,0,1.016666667,3647,68.0
46503,7,25.0,1,0.655878669,2076,51.16666667
46505,6,43.0,0,0.474626062,1270,63.8
46506,4,29.0,0,0.6670734620000001,3297,155.0
46510,4,35.0,0,0.78733255,2898,12.0
46512,5,37.0,1,1.0,2866,11.25
46519,4,39.0,0,0.6142791639999999,3187,5.0
46521,3,53.0,0,0.502005997,2242,117.0
46523,4,45.0,0,0.614706206,2032,179.0
46524,6,33.0,1,0.6547535210000001,2725,7.4
46526,5,36.0,0,0.8336363640000001,3543,94.0
46527,12,39.0,1,0.540019361,2824,64.63636364
46528,4,62.0,0,0.772420955,2789,88.33333333
46529,3,37.0,0,0.711187845,3402,62.5
46531,3,42.0,0,0.863643871,3317,110.0
46532,4,31.0,1,0.7408744740000001,2724,187.6666667
46533,6,44.0,0,0.584010471,1864,35.0
46535,4,44.0,0,0.6519602489999999,2379,90.33333333
46538,3,47.0,1,0.661974674,2583,148.0
46541,4,43.0,0,0.888414343,3094,63.0
46545,6,44.0,0,0.674633851,2436,93.8
46546,5,40.0,1,0.7729865929999999,2755,59.5
46547,2,31.0,0,0.85,2671,5.0
46548,2,35.0,1,0.85,3816,1.0
46551,2,33.0,1,0.85,3816,3.0
46559,6,39.0,0,0.551666667,2894,34.8
46560,4,56.0,0,0.46799636,2856,70.66666667
46561,3,63.0,0,0.583217589,2004,62.5
46562,6,39.0,0,0.8583333329999999,3294,19.6
46563,4,40.0,0,0.799605263,2873,64.66666667
46565,6,46.0,0,0.571407078,1875,83.6
46567,4,37.0,0,0.647413793,2605,152.0
46570,3,51.0,0,0.870455848,3589,6.0
46573,2,42.0,1,0.898145161,3577,129.0
46574,4,43.0,0,0.7025,2659,126.0
46576,3,50.0,0,0.949573621,3098,20.0
46578,8,64.0,0,0.496011286,2044,93.85714286
46579,6,53.0,0,0.596666667,2152,131.0
46580,3,28.0,1,0.423333333,947,103.0
46581,2,30.0,1,0.625,1822,9.0
46584,2,39.0,1,0.625,1822,3.0
46585,3,32.0,1,0.4929132229999999,1748,66.0
46586,4,34.0,0,0.936762973,3507,40.0
46587,4,50.0,0,0.775993493,3076,89.33333333
46588,5,45.0,0,0.543824104,2410,100.75
46589,5,24.0,1,0.482645273,2026,151.5
46591,2,33.0,0,0.625,1854,13.0
46592,2,43.0,0,0.625,1854,106.0
46593,3,44.0,1,0.814307317,2670,180.0
46595,3,43.0,1,0.66210829,3033,182.5
46598,4,52.0,0,0.5174279070000001,3379,65.66666667
46599,4,35.0,0,0.398305287,1185,23.0
46601,10,32.0,0,0.4835927539999999,1645,62.33333333
46603,2,31.0,0,0.5948297379999999,3005,30.0
46605,3,30.0,1,0.42125,2846,195.0
46607,5,32.0,0,0.5045220810000001,2349,147.25
46608,5,41.0,1,0.7804866640000001,3021,91.0
46609,3,56.0,0,0.74474213,2312,19.5
46610,7,60.0,0,0.7098318790000001,2918,53.0
46611,4,31.0,0,0.6375,2875,5.333333333
46612,2,34.0,0,0.55,2092,7.0
46613,2,41.0,0,0.614496038,3237,0.0
46614,2,52.0,1,0.7,3101,3.0
46616,3,35.0,0,0.6580521020000001,2513,46.0
46617,5,34.0,0,0.549774077,1861,129.5
46618,4,41.0,0,0.615200221,2127,17.33333333
46620,6,52.0,0,0.782029564,2593,59.4
46621,4,39.0,0,0.825,2894,5.333333333
46624,3,39.0,1,0.7347298790000001,2871,62.5
46625,4,47.0,0,1.0,3308,26.66666667
46628,9,42.0,0,0.490351781,1958,15.375
46629,3,58.0,0,0.808936377,3171,27.5
46631,4,31.0,0,0.527200063,1646,53.66666667
46633,2,39.0,0,0.698787243,3504,41.0
46635,4,37.0,1,0.660644841,3155,151.66666669999998
46638,6,36.0,0,0.35044,941,35.4
46642,5,46.0,0,0.920982291,2945,56.25
46645,4,60.0,0,0.605018182,2663,76.0
46646,3,39.0,0,0.8375409009999999,2671,133.0
46649,2,24.0,1,0.759048597,2414,8.0
46652,3,48.0,0,0.7666666670000001,2453,143.5
46653,2,30.0,0,0.8509979529999999,2652,17.0
46654,3,36.0,0,0.572093583,2145,107.5
46655,3,34.0,0,0.737115939,2107,69.5
46657,4,32.0,0,0.475397484,1342,101.6666667
46658,4,42.0,0,0.700374974,2802,156.66666669999998
46660,6,41.0,1,0.505364853,1968,56.8
46662,2,47.0,0,0.845,3816,76.0
46663,2,39.0,0,0.845,3816,42.0
46664,2,46.0,1,0.845,3816,3.0
46665,3,34.0,1,0.563333333,2289,148.5
46666,7,38.0,0,0.720307692,3129,113.6666667
46668,2,49.0,0,0.766251729,3310,7.0
46670,2,36.0,1,0.499209973,3955,0.0
46671,3,49.0,0,0.603586996,2019,59.0
46672,2,40.0,0,0.8,2753,20.0
46673,4,23.0,1,0.4,3144,65.0
46675,2,43.0,0,0.8,3934,52.0
46676,2,40.0,0,0.8,2753,9.0
46677,2,32.0,0,0.8,3934,9.0
46678,3,53.0,0,0.832781955,3607,173.5
46682,3,38.0,0,0.449708948,1908,8.0
46683,4,45.0,0,0.7046139159999999,2391,129.0
46684,4,41.0,0,0.7045396690000001,2757,88.0
46688,3,42.0,1,0.7600961540000001,2215,28.5
46691,5,37.0,0,0.813602941,2324,36.0
46693,5,40.0,0,0.506182706,1770,110.0
46694,2,48.0,0,0.8883832979999999,2626,3.0
46695,4,52.0,0,0.85624355,3557,50.66666667
46696,5,35.0,0,0.433865865,2427,36.5
46699,3,31.0,0,0.812765801,3711,153.5
46700,3,42.0,0,0.612573855,1851,10.5
46702,5,47.0,0,0.6755528409999999,3166,41.75
46703,3,42.0,0,0.685433884,2530,2.5
46704,2,45.0,1,0.45320399,2951,29.0
46705,4,31.0,0,0.934990133,3755,79.33333333
46706,6,53.0,0,0.644712286,2161,43.4
46707,5,38.0,0,0.511901822,2278,19.5
46708,4,38.0,0,0.881637862,3119,181.6666667
46710,3,29.0,0,0.810711665,3198,81.0
46711,3,41.0,1,0.639265188,3113,62.0
46713,6,52.0,0,0.5183015329999999,1624,68.2
46716,2,37.0,0,0.62,1822,1.0
46717,4,46.0,0,0.515999066,1649,25.33333333
46718,5,42.0,0,0.7031196940000001,2585,69.5
46723,4,44.0,0,0.5775,2543,72.66666667
46729,3,36.0,1,0.860600312,3114,94.5
46731,2,28.0,0,0.77,2585,21.0
46732,6,41.0,0,0.5767979089999999,2913,66.6
46733,5,31.0,0,0.7000761259999999,2188,92.25
46735,3,30.0,0,0.685705407,2481,38.5
46736,4,47.0,0,0.909035979,3454,119.3333333
46737,5,41.0,0,0.693294931,2911,134.0
46738,3,46.0,0,0.6574692089999999,1867,107.5
46741,3,56.0,0,0.638546893,2017,143.0
46744,3,31.0,1,0.585100814,1420,57.0
46747,3,55.0,0,0.68063786,3334,50.0
46748,3,39.0,0,0.872987596,2818,9.0
46749,4,38.0,0,0.699156627,2255,123.0
46755,3,34.0,1,0.663154201,2859,96.5
46760,8,47.0,0,0.5938818029999999,2349,75.0
46761,4,31.0,0,0.917856746,3394,25.0
46764,5,42.0,1,0.578571429,2878,68.75
46765,3,50.0,0,0.5532898039999999,2802,135.5
46768,4,46.0,1,0.4341545129999999,2198,70.33333333
46771,3,31.0,1,0.659624676,3618,40.5
46775,3,49.0,0,0.730289631,2365,161.0
46776,5,33.0,0,0.666481631,2650,81.75
46782,6,31.0,1,0.955,3000,124.4
46783,4,54.0,1,0.408105602,2931,42.0
46784,6,31.0,1,0.95,3000,42.8
46785,2,40.0,1,0.5,2356,7.0
46787,5,19.0,0,0.418876333,2370,58.0
46788,4,39.0,0,0.7482218190000001,2757,159.0
46790,4,53.0,0,0.679423275,2212,49.33333333
46792,2,43.0,1,0.775,2808,1.0
46793,4,48.0,0,0.736738888,3141,61.66666667
46794,6,49.0,0,0.8241429290000001,3103,101.2
46795,5,33.0,1,0.616255605,1854,49.5
46796,3,43.0,0,0.7913075820000001,3543,160.5
46800,2,41.0,0,0.8,3482,3.0
46802,5,32.0,1,0.6050100939999999,2822,16.75
46804,7,43.0,0,0.627161339,2087,68.83333333
46805,5,57.0,0,0.51616818,2167,69.0
46806,3,32.0,0,0.961832507,3270,81.5
46808,3,39.0,0,0.6926034879999999,2521,67.0
46811,6,45.0,0,0.5644912639999999,1725,46.8
46812,4,55.0,0,0.6835407590000001,2498,161.0
46814,2,35.0,1,0.45,2314,6.0
46815,3,56.0,0,0.52,2163,19.5
46816,4,38.0,0,0.457021778,1198,125.3333333
46818,8,43.0,0,0.54,3426,25.0
46819,5,41.0,0,0.8875478309999999,3256,82.25
46821,5,44.0,0,0.5421102879999999,2228,130.5
46822,2,50.0,1,0.788033022,2640,51.0
46824,3,37.0,0,0.6166666670000001,1881,26.0
46826,3,57.0,1,0.423005268,2169,100.0
46828,5,41.0,0,0.635354179,2442,124.25
46830,5,45.0,0,0.971274712,3208,8.5
46832,4,54.0,0,0.64108882,2588,48.66666667
46833,7,45.0,0,0.8442688559999999,3200,27.0
46835,2,41.0,0,0.7402632170000001,2610,124.0
46837,5,30.0,0,0.660706827,3314,94.75
46838,3,42.0,0,0.640103113,3170,72.0
46839,3,25.0,0,0.783333333,2760,10.0
46840,3,45.0,0,0.779620853,2284,69.0
46842,4,28.0,0,0.738065964,2794,89.66666667
46843,5,52.0,0,0.422217944,1734,49.75
46844,10,45.0,1,0.485150442,1664,54.22222222
46845,4,35.0,1,0.54469692,2717,26.66666667
46846,3,48.0,0,0.932052154,3354,133.5
46849,3,51.0,0,0.809453471,2803,102.0
46851,5,45.0,0,0.541660626,2357,135.75
46852,2,30.0,1,0.961072786,2964,156.0
46853,5,40.0,0,0.889048134,3050,97.25
46854,2,43.0,1,0.45,2624,4.0
46855,3,47.0,0,0.7478821659999999,2155,56.0
46856,3,39.0,0,0.622643939,2609,167.5
46857,3,47.0,0,0.6185136410000001,1760,5.5
46858,3,39.0,0,0.6185136410000001,1760,6.0
46861,5,40.0,0,0.5754814429999999,2578,86.25
46862,5,37.0,1,0.520278613,2243,110.25
46863,4,38.0,0,0.525419664,1676,121.0
46864,2,37.0,1,0.75,2506,6.0
46866,4,32.0,0,0.652741359,2476,44.66666667
46867,3,36.0,1,0.7051878090000001,2485,45.0
46869,6,31.0,1,0.668926899,2839,67.6
46870,4,37.0,0,0.582023388,2228,55.33333333
46871,2,56.0,1,0.835,3816,188.0
46872,2,36.0,1,0.835,2671,2.0
46873,2,45.0,0,0.835,3816,73.0
46875,2,32.0,1,1.037069782,3615,45.0
46876,4,29.0,0,0.943464522,2696,46.66666667
46878,5,45.0,0,0.983468104,3084,100.75
46879,4,27.0,1,0.86003143,2739,105.0
46880,3,47.0,0,0.811265135,2786,41.5
46883,2,34.0,0,0.785,3608,4.0
46884,4,53.0,0,0.81978022,3004,77.33333333
46885,3,48.0,0,0.569413602,2214,28.0
46886,3,34.0,1,0.793333333,2995,180.0
46887,3,28.0,0,0.793333333,2995,175.5
46890,5,39.0,1,0.4997182879999999,1710,169.0
46891,5,34.0,0,0.510892106,2146,58.5
46892,2,56.0,0,0.55,2072,3.0
46894,5,43.0,0,0.671245908,2457,60.75
46895,4,39.0,1,0.6011359470000001,2718,35.33333333
46897,4,51.0,0,0.879991953,3282,28.0
46899,4,38.0,1,0.786705036,2944,30.33333333
46901,5,39.0,1,0.809790175,2952,130.75
46902,4,57.0,0,0.520493494,1340,2.333333333
46903,4,32.0,0,0.630545944,3023,48.33333333
46904,4,44.0,0,0.657718067,2280,71.33333333
46906,7,42.0,0,0.782215597,2754,43.5
46907,2,47.0,0,0.785578443,2789,4.0
46908,5,34.0,0,0.373234323,1272,93.0
46910,3,38.0,0,0.7177062809999999,3562,18.0
46911,4,35.0,0,0.605,1908,105.3333333
46912,4,32.0,1,0.516911556,1803,169.33333330000002
46913,7,40.0,0,0.397296085,2437,101.0
46914,5,31.0,0,0.6974085109999999,2628,120.75
46916,5,37.0,0,0.636282275,2858,97.5
46917,6,32.0,0,0.841666667,3294,21.0
46920,6,33.0,0,0.8338941209999999,3066,35.4
46922,8,38.0,0,0.391602917,1050,88.57142857
46924,3,34.0,1,0.6152704729999999,2762,51.0
46925,4,36.0,0,0.81262714,2808,73.0
46926,4,52.0,1,0.572351913,2076,131.0
46927,2,45.0,1,0.525,2228,62.0
46928,4,48.0,0,0.571114405,1882,65.33333333
46929,4,57.0,0,0.5239520000000001,2343,27.66666667
46931,5,43.0,0,0.71597857,2003,4.5
46932,4,54.0,1,0.9375,3209,122.3333333
46934,4,49.0,0,0.689749263,2220,12.33333333
46936,2,54.0,0,0.58,2100,8.0
46938,5,33.0,0,0.495522252,2156,151.25
46943,6,47.0,0,0.684699728,2715,20.8
46948,5,31.0,0,0.444780421,1749,65.75
46949,5,56.0,0,0.774236686,2907,37.25
46950,5,41.0,0,0.620557769,3790,70.0
46952,3,47.0,0,0.633359799,3166,13.5
46953,3,42.0,0,0.658200845,2652,109.5
46954,4,44.0,0,0.501995395,2326,68.33333333
46956,3,42.0,0,0.934842767,2934,155.5
46957,3,33.0,0,0.833333333,3594,148.0
46959,5,48.0,1,0.502767528,2995,89.0
46960,4,35.0,0,0.910075146,3533,25.0
46961,4,45.0,0,0.819100701,2789,114.6666667
46962,4,42.0,1,0.693361612,2422,4.333333333
46963,3,50.0,0,0.5164765370000001,2694,24.5
46964,4,30.0,1,0.591932271,1957,158.33333330000002
46965,2,43.0,0,0.6736397359999999,1810,5.0
46966,4,44.0,0,0.47323342,2056,162.33333330000002
46967,5,33.0,1,0.398789506,1666,128.25
46969,3,38.0,0,0.685946683,2635,22.0
46970,3,38.0,0,0.7567855490000001,3241,8.0
46971,4,55.0,0,0.705440415,1644,57.66666667
46972,3,32.0,0,0.55782824,2121,2.0
46973,5,32.0,0,0.6783177570000001,2611,38.5
46976,4,48.0,0,0.6841139509999999,3292,2.333333333
46977,5,55.0,0,0.4784937729999999,2436,63.75
46978,5,53.0,0,0.634451137,2151,124.75
46979,2,38.0,0,0.75,1116,2.0
46981,2,43.0,0,0.797231445,2727,49.0
46982,2,45.0,0,0.83,2671,1.0
46986,6,31.0,0,0.439784425,1694,45.2
